Date,open,high,low,close,volume
2025-11-03,1140.0,1166.4000244140625,1097.199951171875,1105.199951171875,5611025
2025-11-04,1109.9000244140625,1112.9000244140625,1080.0999755859375,1086.4000244140625,3029132
2025-11-06,1087.0999755859375,1097.9000244140625,1047.0,1060.5,2533556
2025-11-07,1060.5,1075.0999755859375,1040.0,1059.800048828125,3615119
2025-11-10,1066.9000244140625,1088.0,1035.199951171875,1041.300048828125,2240298
2025-11-11,1049.0,1051.0,1031.4000244140625,1044.199951171875,1629631
2025-11-12,1050.199951171875,1094.9000244140625,1050.199951171875,1070.800048828125,4147036
2025-11-13,1080.0,1088.0,1063.300048828125,1076.800048828125,1991752
2025-11-14,1082.9000244140625,1104.9000244140625,1060.0,1068.800048828125,3567619
2025-11-17,1074.800048828125,1092.5,1065.4000244140625,1088.5999755859375,2888868
2025-11-18,1092.0,1097.199951171875,1075.0,1077.5999755859375,1414894
2025-11-19,1080.199951171875,1084.5,1052.199951171875,1069.9000244140625,2155114
2025-11-20,1074.0,1085.5,1057.0,1060.0,1354779
2025-11-21,1060.0,1063.0999755859375,1026.0,1030.5,2075493
2025-11-24,1036.9000244140625,1037.5,1006.0,1009.4000244140625,1618990
2025-11-25,1010.5,1022.9000244140625,1000.5999755859375,1011.5999755859375,1677553
2025-11-26,1016.0,1036.4000244140625,1012.5,1034.4000244140625,1318167
2025-11-27,1040.0999755859375,1042.0,1018.2000122070312,1031.0999755859375,1543218
2025-11-28,1031.199951171875,1052.5,1024.5999755859375,1048.199951171875,1626863
2025-12-01,1041.0999755859375,1052.0,1028.0999755859375,1039.5999755859375,2276452
2025-12-02,1038.5999755859375,1040.699951171875,1017.7000122070312,1022.5999755859375,1544253
2025-12-03,1024.0,1027.300048828125,1004.2000122070312,1012.5999755859375,1508973
2025-12-04,1013.7999877929688,1027.0999755859375,1006.7999877929688,1013.4000244140625,1349599
2025-12-05,1013.0999755859375,1022.5,1005.0999755859375,1017.7000122070312,1190798
2025-12-08,1016.0999755859375,1021.0,990.0,993.7999877929688,1311474
2025-12-09,993.9000244140625,1010.5,980.5999755859375,998.9000244140625,2593247
2025-12-10,1014.9000244140625,1027.800048828125,981.0,989.7999877929688,3913329
2025-12-11,995.0,1026.4000244140625,975.0,1018.7999877929688,5927384
2025-12-12,1024.0,1042.0,1024.0,1040.199951171875,2615096
2025-12-15,1044.699951171875,1058.699951171875,1038.9000244140625,1047.5999755859375,2027683
2025-12-16,1044.0,1044.0,1022.2000122070312,1028.199951171875,1086779
2025-12-17,1028.0,1033.5999755859375,1017.0,1020.7000122070312,1263636
2025-12-18,1016.5999755859375,1022.0,1005.0,1011.0,1150470
2025-12-19,1012.5,1024.699951171875,1007.2000122070312,1020.9000244140625,2498071
2025-12-22,1022.0,1028.800048828125,1018.2999877929688,1020.7999877929688,954953
