Date,open,high,low,close,volume
2025-11-03,4030.0,4041.0,3974.89990234375,3980.5,1154072
2025-11-04,3985.0,3990.0,3916.800048828125,3924.39990234375,2042881
2025-11-06,3945.0,3978.0,3872.10009765625,3881.60009765625,1749063
2025-11-07,3877.10009765625,3892.89990234375,3831.10009765625,3882.5,1577294
2025-11-10,3895.0,3943.800048828125,3894.0,3918.5,1397176
2025-11-11,3929.0,3966.800048828125,3897.0,3955.0,1775462
2025-11-12,3970.0,3973.800048828125,3936.89990234375,3954.60009765625,981350
2025-11-13,3954.60009765625,4022.89990234375,3925.60009765625,4002.5,1834962
2025-11-14,4002.0,4011.5,3971.60009765625,4004.39990234375,1916910
2025-11-17,4004.39990234375,4030.0,4000.10009765625,4027.699951171875,1206133
2025-11-18,4020.0,4026.800048828125,3978.89990234375,3999.60009765625,1748928
2025-11-19,4007.0,4026.5,3980.300048828125,4019.60009765625,923032
2025-11-20,4035.0,4048.0,4007.699951171875,4037.39990234375,1463574
2025-11-21,4026.0,4057.0,4015.199951171875,4024.89990234375,1241149
2025-11-24,4025.0,4038.0,4003.699951171875,4013.300048828125,1584741
2025-11-25,4013.0,4055.5,3981.60009765625,3996.699951171875,1749083
2025-11-26,3999.0,4074.60009765625,3998.0,4062.0,2058237
2025-11-27,4071.0,4140.0,4059.60009765625,4081.300048828125,2225064
2025-11-28,4085.0,4104.2001953125,4054.699951171875,4069.60009765625,1318133
2025-12-01,4087.0,4103.39990234375,4050.0,4073.199951171875,1251770
2025-12-02,4066.5,4088.60009765625,4023.800048828125,4030.5,1490917
2025-12-03,4032.0,4046.89990234375,3970.10009765625,3988.0,1123990
2025-12-04,3990.0,4009.199951171875,3961.699951171875,3983.60009765625,1026968
2025-12-05,3999.0,4048.0,3975.10009765625,4038.199951171875,1073758
2025-12-08,4047.0,4047.89990234375,3976.89990234375,3996.699951171875,1127841
2025-12-09,3990.0,4019.89990234375,3949.10009765625,3997.5,1788464
2025-12-10,4000.0,4030.0,3970.0,3991.300048828125,957277
2025-12-11,3993.199951171875,4015.0,3984.60009765625,4003.89990234375,841371
2025-12-12,4061.0,4114.0,4048.60009765625,4074.10009765625,2207898
2025-12-15,4072.800048828125,4096.0,4063.800048828125,4092.300048828125,1064975
2025-12-16,4083.699951171875,4103.7998046875,4051.199951171875,4063.800048828125,2199214
2025-12-17,4079.0,4079.0,4040.0,4062.39990234375,1087334
